user_id,user_gender,user_age,user_occupation,user_income_range,referral_code_used,user_income_source,Saham_AUM,Saham_invested_amount
3982530,Male,50,Guru,Rp 10 Juta - 50 Juta,non referal,Gaji,1,100000.0
4074320,Female,53,Swasta,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,1,100000.0
4049678,Male,47,Swasta,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,50000.0
4084804,Female,52,IRT,Rp 10 Juta - 50 Juta,non referal,Gaji,1,338888.8888888889
4003005,Female,57,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0.0
4063375,Female,64,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,1,10000.0
4010812,Male,57,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,5700448.0
4053307,Female,52,IRT,Rp 10 Juta - 50 Juta,non referal,Tabungan,1,9913793.103448275
3985803,Female,56,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,1,38750.0
4109739,Female,59,Swasta,Rp 10 Juta - 50 Juta,non referal,Bunga Simpanan,0,0.0
4088453,Female,56,IRT,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3954340,Female,47,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0.0
3967597,Male,64,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Undian,0,0.0
3960772,Female,51,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4060359,Male,47,PNS,Rp 10 Juta - 50 Juta,non referal,Gaji,1,1520000.0
4020035,Male,56,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4023532,Female,62,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4043661,Male,59,Swasta,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,20909.090909090908
4007656,Male,56,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3987703,Female,56,Others,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,470000.0
4069056,Male,55,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,0,0.0
3957757,Male,83,Pensiunan,Rp 10 Juta - 50 Juta,used referral,Undian,1,333333.3333333333
4035784,Female,51,IRT,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,0,0.0
4071273,Female,59,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,1,46956.52173913043
4019612,Female,47,PNS,Rp 10 Juta - 50 Juta,non referal,Gaji,1,381428.5714285714
4065670,Male,52,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,0.0
4020460,Male,65,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4033322,Female,65,IRT,Rp 10 Juta - 50 Juta,used referral,Warisan,0,0.0
4063878,Male,54,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,94827.58620689655
4039085,Female,52,Others,Rp 10 Juta - 50 Juta,used referral,Lainnya,1,1785.7142857142858
4099746,Male,47,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
4023550,Female,64,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0.0
4007115,Female,61,Others,Rp 10 Juta - 50 Juta,used referral,Hasil Investasi,0,0.0
4059657,Female,52,IRT,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,1041666.6666666666
3980883,Female,55,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,900000.0
4019805,Female,54,PNS,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,650000.0
4084349,Male,53,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,190000.0
4075768,Female,47,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,26666.666666666668
4030550,Male,50,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,2585000.0
3970290,Male,51,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,40000.0
4075982,Male,53,Pengusaha,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,220714.2857142857
4102108,Female,51,IRT,> Rp 50 Juta - 100 Juta,non referal,Dari Suami / istri,1,2893750.0
4051523,Female,50,IRT,> Rp 50 Juta - 100 Juta,non referal,Dari Orang Tua / Anak,1,1211071.4285714286
4094092,Male,47,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,16956.521739130436
3978418,Male,54,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,240000.0
4097098,Female,58,PNS,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3997137,Male,60,Swasta,> Rp 50 Juta - 100 Juta,used referral,Hasil Investasi,0,0.0
3983867,Male,52,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
4065973,Male,54,Swasta,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,200000.0
4102446,Female,57,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
4070598,Male,50,Swasta,> Rp 50 Juta - 100 Juta,non referal,Tabungan,1,90000.0
4052913,Female,52,Swasta,> Rp 50 Juta - 100 Juta,non referal,Dari Orang Tua / Anak,0,0.0
4036389,Female,56,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0.0
4039112,Female,50,IRT,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,357878.7878787879
4084718,Male,50,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,181739.13043478262
4097746,Female,50,IRT,> Rp 50 Juta - 100 Juta,used referral,Dari Orang Tua / Anak,1,407142.85714285716
3999178,Female,50,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,560000.0
3970079,Female,51,IRT,> Rp 50 Juta - 100 Juta,non referal,Tabungan,1,272368.4210526316
4043928,Male,51,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,146875.0
4041993,Female,50,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0.0
4033428,Male,54,Guru,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,1,36666.666666666664
4027009,Female,51,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,405757.57575757575
4037915,Male,57,Swasta,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,0,0.0
4077242,Female,57,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,50000.0
3982849,Male,57,Swasta,> Rp 100 Juta - 500 Juta,non referal,Hasil Investasi,1,25334246.07894737
4045988,Male,55,Guru,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,134193.5483870968
4110172,Female,52,Swasta,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,0,0.0
4055390,Male,47,PNS,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,61428.57142857143
4093590,Male,47,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,240000.0
4015291,Female,50,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,53153.73529411765
3978690,Female,51,IRT,> Rp 100 Juta - 500 Juta,used referral,Dari Orang Tua / Anak,0,0.0
4079258,Male,56,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1253846.1538461538
4018412,Male,52,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,324545.45454545453
3951871,Female,47,PNS,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,190000.0
3991871,Female,57,IRT,> Rp 100 Juta - 500 Juta,non referal,Dari Orang Tua / Anak,1,388648.64864864864
4020057,Female,58,IRT,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
3967214,Female,55,IRT,> Rp 100 Juta - 500 Juta,used referral,Hasil Investasi,1,2746275.611111111
4039928,Male,50,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,2236531.40625
4101394,Female,47,PNS,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,240000.0
4046582,Female,64,IRT,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,1,3907741.935483871
4001451,Male,66,Pengusaha,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,0,0.0
4039015,Male,47,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,3575555.5555555555
4076412,Female,62,IRT,> Rp 100 Juta - 500 Juta,non referal,Dari Orang Tua / Anak,1,250000.0
4061298,Male,56,PNS,> Rp 100 Juta - 500 Juta,used referral,Dari Orang Tua / Anak,1,470000.0
4078493,Male,54,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,4934444.444444444
4025068,Female,82,IRT,> Rp 100 Juta - 500 Juta,used referral,Warisan,0,0.0
3794665,Female,52,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
3737134,Male,47,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,210000.0
3868337,Male,47,Pengusaha,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,0,0.0
2657279,Male,47,Swasta,< 10 Juta,non referal,Keuntungan Bisnis,1,54166.666666666664
3872655,Male,47,TNI/Polisi,Rp 10 Juta - 50 Juta,non referal,Gaji,1,70000.0
2702934,Female,50,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,627391.304347826
3864806,Male,55,Others,Rp 10 Juta - 50 Juta,non referal,Tabungan,1,3720705.1836734693
3872624,Male,51,PNS,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,40000.0
3871168,Male,54,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,8747291.666666666
3883060,Male,47,Others,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,7708.333333333333
3556536,Male,52,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,14917021.276595745
3871172,Female,57,IRT,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,1,201914.89361702127
1720531,Male,50,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,27600.0
3896477,Male,56,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
3801297,Female,52,IRT,< 10 Juta,non referal,Undian,1,104583.33333333333
3809685,Male,47,Swasta,> Rp 500 Juta - 1 Miliar,used referral,Gaji,1,1022727.2727272727
3473763,Female,52,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1040208.3333333334
3753762,Male,55,Swasta,< 10 Juta,used referral,Gaji,1,4827.586206896552
3843097,Female,55,Swasta,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,2720222.222222222
3734523,Male,52,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
3867404,Male,54,Others,< 10 Juta,used referral,Tabungan,1,416.6666666666667
3785241,Female,65,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,1,40000.0
3773900,Male,76,Pengusaha,> Rp 100 Juta - 500 Juta,used referral,Bunga Simpanan,0,0.0
3804653,Male,52,PNS,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,43035.71428571428
3798131,Female,47,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,1064482.7586206896
3862606,Male,54,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,66938.77551020408
3819852,Male,54,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,124629.62962962964
4283395,Male,54,Swasta,> Rp 500 Juta - 1 Miliar,used referral,Gaji,0,0.0
4355134,Female,52,Swasta,> Rp 500 Juta - 1 Miliar,used referral,Gaji,0,0.0
4345191,Male,57,Pengusaha,> Rp 500 Juta - 1 Miliar,non referal,Gaji,0,0.0
4286114,Male,63,Swasta,> Rp 500 Juta - 1 Miliar,non referal,Keuntungan Bisnis,0,0.0
4339426,Male,55,Swasta,< 10 Juta,non referal,Tabungan,1,10000000.0
4263658,Male,54,Swasta,< 10 Juta,used referral,Gaji,0,0.0
4296568,Female,54,Others,< 10 Juta,used referral,Keuntungan Bisnis,1,60000.0
4302983,Female,47,IRT,< 10 Juta,used referral,Gaji,0,0.0
4269423,Male,57,Swasta,< 10 Juta,non referal,Lainnya,1,190000.0
4251531,Female,55,IRT,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
4253430,Male,56,Pensiunan,< 10 Juta,non referal,Dari Suami / istri,1,30000.0
4257218,Female,53,IRT,< 10 Juta,non referal,Gaji,1,50000.0
4373751,Female,53,Others,< 10 Juta,used referral,Keuntungan Bisnis,0,0.0
4347875,Female,52,Others,< 10 Juta,used referral,Tabungan,1,2500.0
4342777,Female,55,IRT,< 10 Juta,non referal,Dari Suami / istri,1,45000.0
4386232,Female,53,IRT,< 10 Juta,used referral,Dari Orang Tua / Anak,1,40000.0
4370671,Male,58,Pengusaha,< 10 Juta,used referral,Keuntungan Bisnis,1,6666.666666666667
4305224,Female,59,IRT,< 10 Juta,used referral,Gaji,0,0.0
4407826,Female,58,IRT,< 10 Juta,used referral,Gaji,0,0.0
4306080,Female,55,IRT,< 10 Juta,used referral,Gaji,0,0.0
4402227,Female,53,IRT,< 10 Juta,used referral,Hasil Investasi,0,0.0
4279781,Female,55,IRT,< 10 Juta,used referral,Gaji,0,0.0
4255209,Male,57,Swasta,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
4312870,Female,59,IRT,< 10 Juta,used referral,Gaji,0,0.0
4346253,Male,55,Swasta,< 10 Juta,non referal,Gaji,1,10000.0
4311874,Female,53,IRT,< 10 Juta,used referral,Keuntungan Bisnis,0,0.0
4395452,Female,56,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,10000.0
4291584,Male,50,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,102727.27272727272
4377730,Female,55,PNS,Rp 10 Juta - 50 Juta,non referal,Gaji,1,90000.0
4281491,Female,52,PNS,Rp 10 Juta - 50 Juta,non referal,Gaji,1,6100000.0
4264560,Female,59,Guru,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4317024,Female,47,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,9400000.0
4261881,Male,50,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
4397124,Female,54,IRT,Rp 10 Juta - 50 Juta,non referal,Lainnya,1,637500.0
4384762,Female,64,IRT,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,560000.0
4290159,Male,54,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,31250.0
4409200,Female,52,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4276190,Male,67,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4284132,Male,60,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,4365384.615384615
4276708,Male,51,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,15894615.384615384
4284556,Female,47,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,40000.0
4272707,Female,52,Others,Rp 10 Juta - 50 Juta,non referal,Lainnya,1,1065384.6153846155
4399163,Female,50,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4284956,Female,55,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,3140000.0
4401653,Male,54,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,100000.0
4354329,Female,58,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,1,20000.0
4407798,Male,56,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4321377,Female,51,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4398023,Female,63,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4364034,Female,52,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4363859,Female,52,IRT,Rp 10 Juta - 50 Juta,non referal,Gaji,1,76666.66666666667
4310200,Female,54,IRT,Rp 10 Juta - 50 Juta,used referral,Tabungan,1,224000.0
4348747,Female,57,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4342759,Female,47,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4383626,Female,67,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4270056,Female,58,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,1,53846.153846153844
4403882,Female,51,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4297810,Male,66,Swasta,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,1,10000.0
4254221,Female,51,Swasta,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0.0
4332304,Male,47,PNS,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,700000.0
4398274,Male,55,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,30000.0
4336628,Male,50,PNS,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,71250.0
4282243,Female,47,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,110000.0
4293583,Female,47,IRT,> Rp 50 Juta - 100 Juta,used referral,Dari Suami / istri,1,70000.0
4403230,Female,54,PNS,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,230000.0
4314682,Female,60,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,1,1000.0
4353873,Female,47,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,1,10000.0
4386096,Male,52,Guru,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,24000.0
4287814,Male,69,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,130000.0
4364566,Female,58,Swasta,> Rp 50 Juta - 100 Juta,used referral,Bunga Simpanan,1,280000.0
4286191,Female,53,Swasta,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,0,0.0
4296124,Female,53,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,1,25000.0
4353699,Female,54,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,10000.0
4273544,Male,47,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0.0
4258208,Male,64,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,7857.142857142857
4336962,Female,62,Others,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0.0
4375922,Male,54,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,370000.0
4406322,Female,51,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,70000.0
4301307,Male,64,Pengusaha,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,1,950000.0
4271148,Male,52,Others,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,15783333.333333334
4350848,Male,51,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,30000.0
4370248,Male,52,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,20000.0
4306974,Male,62,Swasta,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,1,145555.55555555556
4266160,Male,51,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1810000.0
4274884,Female,54,Swasta,> Rp 100 Juta - 500 Juta,used referral,Dari Suami / istri,0,0.0
4363430,Male,53,Guru,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,240000.0
4260105,Female,56,Swasta,> Rp 100 Juta - 500 Juta,non referal,Lainnya,1,190000.0
4324037,Female,57,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,40000.0
4354566,Male,52,Pengusaha,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1000000.0
4354401,Male,47,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,60000.0
4381219,Male,64,Pengusaha,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,10000.0
4266447,Male,57,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,803333.3333333334
4361858,Female,52,IRT,> Rp 100 Juta - 500 Juta,used referral,Dari Orang Tua / Anak,1,470000.0
4344984,Male,47,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,98750.0
3352161,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,7500.0
2431071,Female,17,Pelajar,Rp 10 Juta - 50 Juta,non referal,Undian,1,275263.15789473685
2182692,Male,17,Pelajar,< 10 Juta,used referral,Undian,1,1142.857142857143
3021901,Female,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,10000.0
3426536,Female,17,Pelajar,< 10 Juta,non referal,Undian,1,60384.61538461538
336770,Male,17,Pelajar,Rp 10 Juta - 50 Juta,non referal,Undian,0,0.0
1853814,Male,17,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,1,37500.0
889283,Male,17,Pelajar,< 10 Juta,non referal,Gaji,1,130000.0
3683595,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,10000.0
896594,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,50000.0
2771688,Male,17,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,1,73972.75
3750521,Male,17,Pelajar,< 10 Juta,non referal,Hasil Investasi,1,48000.0
2431637,Female,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
627112,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3773634,Female,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3779251,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,193888.88888888888
720591,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,10232.558139534884
2003544,Male,17,Pelajar,Rp 10 Juta - 50 Juta,used referral,Undian,1,4000.0
2693576,Female,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
1049631,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,56000.0
3174769,Male,17,Others,< 10 Juta,non referal,Keuntungan Bisnis,0,0.0
1728749,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3451625,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,806658.5555555555
2385684,Male,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
3752000,Male,17,Pelajar,Rp 10 Juta - 50 Juta,non referal,Undian,1,105136.70731707317
2284164,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,50000.0
2813331,Male,17,Pelajar,< 10 Juta,used referral,Tabungan,1,50000.0
3782551,Male,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
3817265,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,9000.0
3811954,Male,17,Pelajar,< 10 Juta,non referal,Warisan,1,10000.0
308280,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,40000.0
3383712,Female,17,Pelajar,< 10 Juta,non referal,Gaji,0,0.0
1313116,Female,17,Pelajar,< 10 Juta,non referal,Lainnya,0,0.0
2985118,Male,17,Others,< 10 Juta,non referal,Dari Orang Tua / Anak,1,22857.14285714286
161677,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,40000.0
96845,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,100000.0
111603,Male,17,Pelajar,< 10 Juta,used referral,Undian,1,804285.7142857143
1563425,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,56875.0
918620,Male,17,Swasta,< 10 Juta,used referral,Undian,0,0.0
2544820,Male,17,Pelajar,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,1,50000.0
1890862,Female,17,Pelajar,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,1,16153.846153846154
3358264,Male,17,Pelajar,< 10 Juta,non referal,Gaji,0,0.0
3062545,Male,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
3858126,Male,17,Pelajar,Rp 10 Juta - 50 Juta,non referal,Undian,1,4651.162790697675
1240624,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
1338711,Male,17,Pelajar,< 10 Juta,non referal,Tabungan,1,3736666.6666666665
3852283,Male,17,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,1,216765.8536585366
3861504,Female,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,20000.0
2818777,Male,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
760382,Female,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,12000.0
3783085,Female,17,Pelajar,< 10 Juta,non referal,Tabungan,0,0.0
3834462,Male,17,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,1,4615.384615384615
3759606,Male,17,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,0,0.0
609025,Male,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
3193902,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3695981,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,1,150000.0
1754713,Male,17,Pelajar,< 10 Juta,used referral,Gaji,1,1515.1515151515152
1528138,Male,17,Pelajar,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0.0
3672421,Male,17,Pelajar,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3244919,Male,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
1442131,Male,17,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,1,320625.0
3770590,Female,17,Pelajar,< 10 Juta,non referal,Undian,0,0.0
3789467,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,6724.137931034483
1946235,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,62380.95238095238
3754148,Male,17,Pelajar,< 10 Juta,non referal,Lainnya,0,0.0
3678636,Female,17,Pelajar,< 10 Juta,used referral,Undian,0,0.0
3787516,Female,17,Pelajar,< 10 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3872232,Female,17,Pelajar,< 10 Juta,used referral,Keuntungan Bisnis,0,0.0
3608304,Male,17,Pelajar,< 10 Juta,non referal,Undian,1,70000.0
3818352,Male,17,Pelajar,< 10 Juta,used referral,Lainnya,0,0.0
3623877,Male,17,Others,< 10 Juta,non referal,Undian,0,0.0
